indexInPlaylistFile|song_id|song_name|artist_name|popularity|acousticness|energy|liveness|tempo|speechiness|instrumentalness|time_signature|danceability|key|duration_ms|loudness|valence|mode|playlist|old_playlist|count
630|3cU2wBxuV6nFiuf6PJZNlC|Dear Future Husband|Meghan Trainor|70|0.375|0.782|0.317|79.427|0.185|0|4|0.655|1|184227|-4.789|0.832|1|happy|happy|2
631|4rsW3WCZBGwhHfJWuHRwyT|Home|Phillip Phillips|67|0.023|0.816|0.136|121.029|0.0306|1.16E-05|4|0.607|0|210173|-6.02|0.355|1|happy|happy|1
632|0HFx7PLqzGxSfN59j3UHmR|Want to Want Me|Jason Derulo|53|0.00906|0.68|0.109|114.025|0.0629|0|4|0.775|0|207719|-5.508|0.656|0|happy|happy|2
633|6kwAbEjseqBob48jCus7Sz|Elastic Heart|Sia|75|0.0117|0.791|0.146|130.075|0.0496|1.48E-05|4|0.421|9|257200|-4.998|0.499|1|happy|happy|2
634|1jQNuXoP9ppDtPbPqGibRA|Nobody Love|Tori Kelly|6|0.00649|0.719|0.0947|99.948|0.0347|0.00115|4|0.753|1|202933|-5.125|0.579|0|happy|happy|1
635|4iKmlL8CCcgWPsJGJth7Xi|Sunshine|Matt Costa|2|0.299|0.375|0.275|82.473|0.0277|0|4|0.681|3|156933|-7.236|0.467|1|happy|happy|1
636|7BS72CMAHCX9b6MAfoeamG|It Girl|Jason Derulo|46|0.0165|0.718|0.104|91.993|0.0605|0|4|0.668|1|192200|-4.736|0.345|0|happy|happy|1
637|2XPc8gL9PwxGURQFcFaDJR|Cheerleader - Felix Jaehn Remix Radio Edit|OMI|59|0.146|0.663|0.174|118.016|0.0305|1.52E-05|4|0.777|4|181827|-6.117|0.614|1|happy|happy|1
638|7D49Iig0avHre9RFSUMkd2|I Lived|OneRepublic|66|0.0746|0.854|0.278|119.986|0.0436|0|4|0.599|9|234547|-5.429|0.311|1|happy|happy|1
639|4orphgwPHHRsdEkfUmANSD|Honey, I'm Good.|Andy Grammer|13|0.0378|0.796|0.331|122.025|0.0576|0|4|0.753|9|199263|-6.406|0.605|1|happy|happy|1
640|6FE2iI43OZnszFLuLtvvmg|Classic|MKTO|76|0.0384|0.791|0.157|102.071|0.124|0|4|0.72|1|175427|-4.689|0.756|1|happy|happy|1
641|3WKg25vrbjJlkhsgl2W4p3|Bright|Echosmith|65|0.637|0.431|0.113|90.034|0.0262|6.99E-06|4|0.646|6|220627|-8.517|0.292|1|happy|happy|1
642|1vZSnCXJtFGaCOfCWyXn0z|Tell Her You Love Her|Echosmith|53|0.262|0.556|0.105|120.021|0.0352|0.000444|4|0.637|7|246653|-7.625|0.176|1|happy|happy|1
643|28OYfRmzSABlULqjWhD0iu|Ran Off In The Night|Echosmith|39|0.00358|0.733|0.0874|150.065|0.0326|0.00149|4|0.436|0|264040|-5.696|0.544|1|happy|happy|1
644|4KcVVhAaHxqtX2ANt4b3tc|Lean On|Major Lazer|16|0.00339|0.79|0.485|98.011|0.0574|0.000868|4|0.713|7|176561|-4.602|0.308|0|happy|happy|1
645|0GO8y8jQk1PkHzS31d699N|Tongue Tied|Grouplove|77|0.00847|0.936|0.161|112.96|0.0439|0|4|0.56|3|218013|-5.835|0.371|1|happy|happy|2
646|2I43coEbzFSTMGO3kCjLMB|Daylight|Matt and Kim|18|0.0851|0.79|0.11|103.286|0.0319|0.000387|4|0.583|9|171333|-4.885|0.714|1|happy|happy|1
647|4kbj5MwxO1bq9wjT5g9HaA|Shut Up and Dance|WALK THE MOON|81|0.00701|0.866|0.257|128.038|0.0619|0|4|0.578|1|199080|-3.804|0.619|1|happy|happy|1
648|2S5LNtRVRPbXk01yRQ14sZ|I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)|Flo Rida|70|0.0242|0.766|0.0793|118.004|0.141|0|4|0.854|9|224258|-4.697|0.784|0|happy|happy|1
649|1HNkqx9Ahdgi1Ixy2xkKkL|Photograph|Ed Sheeran|86|0.607|0.379|0.0986|107.989|0.0476|0.000464|4|0.614|4|258987|-10.48|0.201|1|happy|happy|7
650|7JE96R5PJCWQ9Cm3JQXYuH|The City - Live At The Bedford|Ed Sheeran|45|0.545|0.8|0.656|109.921|0.0734|0|4|0.602|7|307760|-5.91|0.81|1|happy|happy|1
651|6FXNfYIY6iEeCKuIeSYWgg|Can't Feel My Face|The Weeknd|12|0.142|0.758|0.109|107.965|0.0506|0|4|0.705|9|215613|-5.482|0.569|0|happy|happy|1
652|6ukMqDxnOPOgoHdak7Kyp3|Marvin Gaye (feat. Meghan Trainor)|Charlie Puth|73|0.417|0.616|0.349|110.015|0.06|0|4|0.795|1|190453|-5.281|0.815|0|happy|happy|3
653|4PIVn5SSEfEe9nTxvn6cQe|Suffer|Charlie Puth|43|0.756|0.447|0.104|175.918|0.0438|0|3|0.572|3|210303|-7.218|0.549|0|happy|happy|1
654|6ukMqDxnOPOgoHdak7Kyp3|Marvin Gaye (feat. Meghan Trainor)|Charlie Puth|73|0.417|0.616|0.349|110.015|0.06|0|4|0.795|1|190453|-5.281|0.815|0|happy|happy|3
655|5c7tO3OhDBA4CUkdGoKkI2|All About You|Hilary Duff|59|0.00506|0.874|0.0782|158.128|0.0552|0.000229|4|0.544|1|162053|-5.108|0.635|1|happy|happy|1
656|2YlZnw2ikdb837oKMKjBkW|Like I'm Gonna Lose You|Meghan Trainor|80|0.4|0.53|0.177|108.038|0.0434|0|3|0.63|0|225053|-7.259|0.417|1|happy|happy|5
657|6nRwc5GgNvBMkKaynhQzrm|What Do You Mean?|Justin Bieber|15|0.65|0.571|0.0895|125.032|0.102|0.00033|4|0.841|5|207547|-8.066|0.772|0|happy|happy|1
658|4uqNn56KFQ7NtJ35xWZKvf|Fascination|Alphabeat|51|0.000285|0.831|0.0761|193.968|0.0349|7.88E-05|4|0.491|6|181667|-5.321|0.828|0|happy|happy|2
659|64B4UbGRLtGRBtiN2m8OvF|Love Shack - Edit|The B-52's|61|0.142|0.792|0.764|133.451|0.0549|1.28E-06|4|0.701|7|257520|-8.644|0.9|0|happy|happy|1
660|4Ukzv6kS6DAMKPlIMxIugc|Good Vibrations - 2001 - Remaster|The Beach Boys|1|0.222|0.389|0.194|146.457|0.0396|3.91E-06|4|0.375|10|217800|-10.414|0.378|0|happy|happy|1
661|05qXhd5dgfDS5mDEf7dbfN|Let's Get It Started|The Black Eyed Peas|55|0.115|0.743|0.123|104.992|0.106|0|4|0.775|11|228707|-5.037|0.768|0|happy|happy|1
662|0cRVy5HCrvByvYMyeNW76k|Girls And Boys|Blur|5|0.0171|0.853|0.0453|120.055|0.0327|0|4|0.691|7|290333|-11.298|0.929|0|happy|happy|1
663|0o9Vb38CB5J1GQNDkrpAV0|Livin' On A Prayer|Bon Jovi|16|0.0599|0.882|0.33|122.541|0.0359|0.00021|4|0.522|0|250627|-3.216|0.815|1|happy|happy|1
664|3SNP3jjI1rnc7IYBQAooko|Astounded|Bran Van 3000|41|0.0291|0.802|0.116|143.031|0.0606|0.000245|4|0.662|6|357333|-5.896|0.655|0|happy|happy|1
665|2KU5P5eLPw8wJ25djO7xjl|Let's Stick Together|Bryan Ferry|43|0.0646|0.791|0.109|120.002|0.0353|0.00113|4|0.817|9|179000|-6.591|0.97|1|happy|happy|1
666|5TuihWGVJZVtzvYGpiTqbo|Everyday - Single Version|Buddy Holly|47|0.485|0.255|0.09|135.346|0.0375|0|4|0.731|3|128467|-11.732|0.564|1|happy|happy|1
667|4OJFkrRQqol4FsPesF8eu4|Saturday In The Park - Remastered|Chicago|63|0.137|0.76|0.0803|114.378|0.034|0|4|0.668|7|235667|-6.831|0.61|1|happy|happy|1
668|4lnDIEgUMmbhpDk1y5JRe6|Move On Up|Curtis Mayfield|0|0.0346|0.893|0.0652|138.344|0.0582|0.294|4|0.569|11|533400|-12.956|0.93|0|happy|happy|1
669|0DiWol3AO6WpXZgp0goxAV|One More Time|Daft Punk|76|0.0193|0.697|0.332|122.752|0.133|0|4|0.611|2|320357|-8.618|0.476|1|happy|happy|2
670|5ow0sNF1zSqp71Ix5jEXWU|Dancing in the Moonlight|Jubel|78|0.27|0.617|0.187|119.858|0.0649|0|4|0.659|11|164010|-5.862|0.187|0|happy|happy|7
671|46N5PG9fipNxlUKGVDKVQ8|Fifth Avenue|Walk Off the Earth|58|0.264|0.781|0.258|87.683|0.102|0|4|0.623|7|207678|-6.806|0.829|1|happy|happy|1
672|1C4lh1SdXGpBE3FgiCKD3N|Over You|Hogland|64|0.179|0.572|0.225|126.005|0.0518|0|4|0.505|0|194301|-5.561|0.273|1|happy|happy|1
673|3gFgp6Ofp808Kc2qLQiN5e|123|Jess Glynne|73|0.0901|0.674|0.115|95.02|0.177|0|4|0.707|1|190280|-5.578|0.928|1|happy|happy|5
674|01k24g94i1JvkFLQmVEdCd|If You're Over Me|Years & Years|81|0.0615|0.853|0.062|103.846|0.0904|0|4|0.647|8|189000|-4.516|0.618|1|happy|happy|6
675|3AzvNvE3xpgelqmE5MRnbI|Take Her Place (feat. A R I Z O N A)|Don Diablo|70|0.279|0.744|0.106|101.991|0.0458|4.87E-06|4|0.603|0|209660|-5.724|0.605|1|happy|happy|1
676|0KXDqw7VbJh2EMAE6hbqLA|Follow Your Fire - Syn Cole Remix|Kodaline|59|0.00872|0.917|0.0732|103.991|0.0371|2.66E-06|4|0.628|11|186923|-4.247|0.467|0|happy|happy|1
677|2F83FxNVkK6PPMHuYnwyVc|Let It Be Me (feat. Ava Max)|David Guetta|69|0.128|0.529|0.181|102.048|0.0505|0|4|0.743|7|172933|-6.187|0.438|0|happy|happy|5
678|3zECQWhwAEydeK9jUTPamo|Where Have You Gone (Anywhere)|Lucas & Steve|68|0.00552|0.767|0.147|124.071|0.0489|0|4|0.618|5|158602|-5.024|0.239|1|happy|happy|3
679|43wzy7JxMEfvCh8ZFeZKYk|Right Now|Nick Jonas|84|0.0104|0.751|0.0912|103.956|0.193|0|4|0.597|6|201680|-4.982|0.568|0|happy|happy|3
680|6DlxVlOMWDG71sNyaJtmTy|Sucker Punch|Sigrid|63|0.00153|0.642|0.0826|165.984|0.0639|4.07E-06|4|0.638|7|194323|-4.422|0.676|1|happy|happy|2
681|15kQGEy89K8deJcZVFEn0N|This Feeling|The Chainsmokers|91|0.0558|0.571|0.0912|105.049|0.0439|0|4|0.575|1|197947|-7.906|0.449|1|happy|happy|8
682|1avsdAHEznOhz5KFF04zOS|TOOTIMETOOTIMETOOTIME|The 1975|73|0.166|0.827|0.086|115.014|0.0624|0.0165|4|0.662|8|208742|-5.891|0.477|1|happy|happy|1
683|6zTKuNMEU3svBn65L6u88M|Bad Vibrations|Jesper Jenset|60|0.00417|0.589|0.136|97.979|0.0403|2.67E-05|4|0.768|8|199380|-8.991|0.757|0|happy|happy|1
684|0v3BMLcwUmAwyqJaf5997o|Just Got Paid|Sigala|82|0.0348|0.922|0.146|120.033|0.0975|0|4|0.732|6|218250|-1.829|0.589|0|happy|happy|2
685|1etiUDkISHELzQGMY79ryt|Quarter Past Midnight|Bastille|78|0.275|0.821|0.0418|155.131|0.0598|0|4|0.504|8|201799|-3.356|0.458|1|happy|happy|5
686|1u0MAhOBrWIkAKOf8ssiaU|Who We Are|FTampa|71|0.229|0.679|0.0938|122.042|0.0481|0|4|0.698|10|190820|-4.086|0.455|1|happy|happy|1
687|3sJHkcxojoJD2Ytbo1yLLF|Two High|Moon Taxi|22|0.0852|0.762|0.118|107.034|0.0447|0.00383|4|0.649|11|213693|-5.153|0.48|0|happy|happy|1
688|34fPoV7ITqe8hPZNKBXTfd|Selfish|Vargas & Lagola|54|0.0403|0.933|0.0537|125.026|0.0386|1.4E-06|4|0.644|5|242010|-4.473|0.701|0|happy|happy|1
689|7uYCHSy8JLsMKwwuoYAZFM|Can't Let You Go|Josef Bamba|61|0.167|0.852|0.0647|107.991|0.0296|3.65E-05|4|0.701|3|171816|-3.542|0.377|1|happy|happy|1
690|63SevszngYpZOwf63o61K4|Nevermind|Dennis Lloyd|91|0.156|0.691|0.418|99.976|0.196|9.78E-06|4|0.592|3|156600|-8.354|0.0796|1|happy|happy|4
691|1H33wNKihn8zcTexnwUoJ6|Hide and Seek|Kodaline|67|0.107|0.84|0.0854|114.979|0.0477|0|4|0.51|0|225920|-3.343|0.314|1|happy|happy|1
692|4M8x1TR36VMQMFMbGCdoyA|Back & Forth|MK|80|0.0181|0.816|0.0222|121.993|0.0322|0|4|0.684|10|196215|-5.211|0.702|0|happy|happy|2
693|625SfHM2FVyyUj3cT8108G|H.O.L.Y.|Alle Farben|74|0.215|0.645|0.184|100.064|0.0563|0|4|0.565|0|175440|-5.858|0.483|0|happy|happy|2
694|5H9H0i7UCmRDCZRHldbmhN|Sucker for You|Matt Terry|73|0.223|0.649|0.332|95.034|0.0691|0|4|0.876|0|203680|-4.369|0.742|1|happy|happy|6
695|6iMoJ3UdrO2ZjzzcaN8Eom|Somebody|Sigala|72|0.0938|0.849|0.121|100.111|0.0675|0|4|0.675|0|238667|-3.841|0.681|1|happy|happy|6
696|3T4UodGkfZObJ43RtA5KFU|Connection|OneRepublic|84|0.000837|0.602|0.112|168.154|0.0437|0|4|0.611|5|148460|-4.89|0.624|1|happy|happy|4
697|21RzyxY3EFaxVy6K4RqaU9|Body|Loud Luxury|87|0.0476|0.764|0.0543|121.958|0.038|9.44E-05|4|0.752|1|163216|-4.399|0.582|1|happy|happy|3
698|0CTFgap4KW8wfbNgkPYDT6|Could Be Love|Deepend|67|0.0303|0.875|0.312|120.989|0.042|0|4|0.775|4|163762|-4.593|0.501|1|happy|happy|1
699|5Xn4IyTtW6FUGIUyWjbUHG|Goodbye (feat. Nicki Minaj & Willy William)|Jason Derulo|91|0.0776|0.904|0.189|103.028|0.0739|0|4|0.643|0|195419|-3.694|0.481|1|happy|happy|4
700|5zjesnnX1y2PkYKNZl5Jl0|Rich & Famous (with Isac Elliot)|SJUR|68|0.026|0.881|0.113|118.025|0.0381|7.84E-06|4|0.704|9|163220|-5.502|0.822|1|happy|happy|1
701|4GV5sSkmlS3BQutuSIqZkV|Medicine|Robinson|73|0.134|0.817|0.0905|77.053|0.052|0|4|0.529|9|225587|-4.05|0.299|0|happy|happy|1
702|4AMY0oGSt7vZwgxDnHCJBr|True Colors (feat. Maya Avedis)|XO Cupid|68|0.0796|0.63|0.13|104.845|0.0346|0|4|0.636|0|184020|-6.396|0.454|1|happy|happy|6
703|0wGxHftiB6j0SDzrFkF2G7|Paradise|Nicky Romero|66|0.139|0.681|0.0946|121.98|0.0268|0|4|0.623|7|215336|-3.49|0.453|1|happy|happy|2
704|4Pbg79cTBu4vgSphoyNq3j|2002|Anne-Marie|87|0.0372|0.683|0.137|96.133|0.117|0|4|0.697|1|186987|-2.881|0.603|0|happy|happy|8
705|5N5k9nd479b1xpDZ4usjrg|Promises (with Sam Smith)|Calvin Harris|98|0.0119|0.768|0.325|123.07|0.0394|4.91E-06|4|0.781|11|213309|-5.991|0.486|1|happy|happy|11
706|5PyRffCCs2KPPL5LFDGEs5|Head Held High|Kodaline|68|0.00818|0.941|0.397|94.056|0.0551|2.37E-06|4|0.527|6|214880|-3.376|0.44|1|happy|happy|1
707|5sIx4BlfYGuZeSLF40N9GH|Remind Me to Forget|Kygo|84|0.193|0.508|0.139|99.063|0.0987|0|4|0.685|0|217287|-6.4|0.315|1|happy|happy|2
708|1uGHaW5WOyQUSR1oNKAydC|Be Your Friend|Vigiland|45|0.0645|0.755|0.155|128.038|0.0478|0|4|0.608|0|180820|-4.197|0.663|1|happy|happy|5
709|0kg36eEw4un3UwGvnf93xT|Hooked|Why Don't We|68|0.0718|0.624|0.145|179.925|0.0597|0|4|0.631|1|203912|-5.504|0.392|1|happy|happy|5
710|2aBVR2kHDFocniQ0T1DUcG|Last Time Love|Fancy Cars|24|0.182|0.747|0.146|195.491|0.219|1.3E-05|4|0.424|0|198520|-4.644|0.524|0|happy|happy|1
711|6WbADFqMvR8N5u0BvtsWQE|Without You (feat. Sandro Cavazza)|Avicii|51|0.00179|0.855|0.0404|134.009|0.0441|0|4|0.652|2|181673|-4.832|0.279|1|happy|happy|7
712|7fCNUWi6uflDTQ08srxMZk|NO EXCUSES|Meghan Trainor|78|0.0224|0.658|0.0417|115.016|0.0517|0|4|0.827|6|152862|-3.846|0.523|1|happy|happy|5
713|1fPHyztOupqwpBYRmi5KAf|Jealous|Oliver Nelson|58|0.327|0.755|0.103|115.005|0.0427|0.00134|4|0.949|0|206609|-4.975|0.908|1|happy|happy|1
714|18W92Zm1KjLCbUIszOhpkD|I Wanna Know (feat. Bea Miller)|NOTD|82|0.0253|0.725|0.123|119.927|0.0563|0|4|0.661|6|197939|-4.859|0.605|1|happy|happy|5
715|5MMu9zi4UrctTCXQqNJUCY|Feels Great (feat. Fetty Wap & CVBZ)|Cheat Codes|71|0.0454|0.833|0.127|180.009|0.0575|0|4|0.522|0|193569|-3.715|0.296|1|happy|happy|5
716|40rMvmTT9RX4KB0JzMNYZO|Better Man|5 Seconds of Summer|69|0.0674|0.863|0.0616|98.039|0.0828|0|4|0.676|0|189630|-3.924|0.529|1|happy|happy|1
717|5xzCzOAOfRi4DOttSzvznR|Lullaby|Sigala|81|0.0784|0.834|0.0834|120.026|0.037|1.27E-05|4|0.725|5|204022|-3.913|0.859|0|happy|happy|2
718|5CLGzJsGqhCEECcpnFQA8x|These Days (feat. Jess Glynne, Macklemore & Dan Caplen)|Rudimental|89|0.194|0.809|0.165|92.213|0.0474|0|4|0.653|0|210773|-4.057|0.55|1|happy|happy|4
719|7gevvAspxft2qQmcvJjNBH|A Good Night|John Legend|74|0.104|0.707|0.105|109.827|0.203|0|4|0.53|10|203453|-5.516|0.696|1|happy|happy|1
720|0X8VlQBGnKhWTBpTlgqgSr|Good Vibes|Quintino|25|0.443|0.486|0.102|149.867|0.065|0|4|0.604|2|164947|-7.933|0.593|1|happy|happy|5
721|4foROzWuWa3fED6jc6BjK1|Your Side Of The Bed|Loote|45|0.0797|0.739|0.284|109.907|0.0301|0|4|0.776|8|197200|-4.974|0.922|1|happy|happy|1
722|1mA2gJOAX8Xn2DshGalRd2|Looking Back Someday|ItaloBrothers|61|0.276|0.623|0.237|94.954|0.077|0|4|0.69|7|209267|-4.431|0.41|0|happy|happy|1
723|3umkzHosXJRxujeCjIhRmU|Brooklyn In The Summer|Aloe Blacc|30|0.0914|0.514|0.058|120.073|0.0672|0|4|0.656|5|208214|-5.27|0.818|1|happy|happy|1
724|6kAjnsdWTPKhl1jiX5f65l|Let's Take It Back|LKA|51|0.0373|0.675|0.0992|84.019|0.0975|0|4|0.523|6|217160|-5.849|0.704|0|happy|happy|1
725|33IOhptvC2Qoy2UhjiHXLV|Flames|David Guetta|88|0.0723|0.726|0.0895|93.958|0.0414|8.45E-06|4|0.609|5|195000|-4.346|0.362|0|happy|happy|3
726|1wdAHxgIaXECOYOHgseniK|Complicated Love|Alex Mattson|55|0.00507|0.777|0.0628|104.934|0.0474|2.97E-06|4|0.787|7|160588|-5.057|0.502|0|happy|happy|1
727|0xpDj4FiSoIVsNR9uJHHuF|Change the World|Fox Blanco|70|0.0581|0.598|0.0726|126.03|0.0505|1.71E-05|4|0.843|6|177406|-6.427|0.486|0|happy|happy|2
728|3IZmnwOMO0pzUaZLbF1KI8|Unfollow|Kevin Faye|62|0.182|0.694|0.232|119.797|0.052|9.59E-06|4|0.666|9|204354|-4.912|0.126|0|happy|happy|1
729|3DjTPYpKXu20hmrmnT4iqd|"Higher Ground (From the Original Motion Picture ""Battle"")"|SKAAR|60|0.526|0.631|0.107|143.879|0.0992|1.39E-06|4|0.559|5|188051|-7.197|0.17|1|happy|happy|1
730|2i1e4VbiH770F8dD3sG3jH|California|Hot Shade|29|0.0215|0.732|0.402|119.945|0.0536|0|4|0.604|7|169158|-3.966|0.619|1|happy|happy|5
731|3D1rlKmZdpYUeMtRRLNawc|Let Me Live (feat. Anne-Marie & Mr Eazi)|Rudimental|80|0.00295|0.844|0.525|145.007|0.0669|4.78E-05|4|0.662|8|205760|-5.495|0.763|1|happy|happy|2
732|7CBH8BzH23SksBR5NSb7tT|Roads|Vargas & Lagola|41|0.000495|0.823|0.371|131.888|0.0335|0|4|0.523|2|234680|-5.597|0.501|0|happy|happy|5
733|1HCiEG5t4xSZIpU8foVcmj|Boomin' In Your Jeep|Crystal Fighters|65|0.000628|0.785|0.21|164.047|0.0565|0.00115|4|0.63|7|217414|-5.179|0.209|1|happy|happy|1
734|2v0gJT1kDcuZEWe3fFw2BM|2 AM|KONO|57|0.119|0.762|0.161|140.044|0.0435|0|4|0.663|0|190218|-3.327|0.321|1|happy|happy|1
735|5f3bgfaxaIqr1nVuM61T58|Noises|Pale Waves|44|0.000158|0.681|0.179|100.971|0.0258|0.000363|4|0.52|0|247328|-4.647|0.173|1|happy|happy|1
736|7LClQ0Lm1SqtuxSyDt3ZCv|Pumped Up|Klingande|62|0.00719|0.734|0.34|123.033|0.107|1.49E-05|4|0.732|0|177073|-6.423|0.643|1|happy|happy|1
737|7yuUGBXakKjMjQnQssIP4I|Must've Been (feat. DRAM)|Chromeo|56|0.336|0.775|0.271|125.992|0.068|0|4|0.8|2|210559|-3.363|0.945|1|happy|happy|1
738|08Bo3D8B7krvdkQKaAT7Oa|I Wouldn't Lie|Steerner|60|0.0453|0.763|0.106|116.002|0.0352|0|4|0.609|3|168109|-5.549|0.43|1|happy|happy|1
739|4mVWpSxSZ90dv49PaHFQBE|Get Away|Kongsted|22|0.00852|0.717|0.238|111.094|0.0603|1.73E-06|4|0.745|5|196081|-6.112|0.7|1|happy|happy|1
740|2ewW50QGufVvqP959lB8F9|Stop Being Yourself|Felix Cartal|62|0.0127|0.73|0.203|122.96|0.0615|0|4|0.662|10|249756|-5.407|0.232|1|happy|happy|1
741|0vC2zi6KNymGogaCiGfY5D|Call On Me|Tape Machines|55|0.00182|0.821|0.0949|95.058|0.0281|5.47E-06|4|0.617|1|199548|-4.536|0.52|1|happy|happy|1
742|5GfGxUVJHLV9NXNNMGIuCg|Many Words|DROELOE|40|0.133|0.764|0.121|149.971|0.0412|0.223|4|0.661|11|220000|-6.857|0.39|1|happy|happy|1
743|3towKHKVOXCCcL1fHv6xFO|Capital Letters|Hailee Steinfeld|30|0.0342|0.82|0.0921|100.069|0.0767|6.67E-06|4|0.672|0|219387|-5.473|0.463|1|happy|happy|5
744|1hLjLWrzO18acdCFcccFWk|We Can Do Better|Matt Simons|81|0.0365|0.686|0.0709|91.05|0.0626|2.37E-05|4|0.629|8|179896|-4.851|0.731|1|happy|happy|1
745|2KBbMmAE6ifnbbe64l7XI0|Kid at Heart|Filatov & Karas|47|0.00716|0.89|0.0148|120.007|0.111|0|4|0.931|9|180000|-3.975|0.556|1|happy|happy|1
746|7x8sxMcoMdzvgiPERHcqen|Always You|Andrelli|54|0.0448|0.749|0.172|149.869|0.0315|0|4|0.586|4|192987|-4.101|0.365|0|happy|happy|1
747|6MHzzzJkZlAPKaHdpq4EKK|On the Low|Tove Styrke|58|0.879|0.431|0.107|99.914|0.0683|0.00937|4|0.54|0|225928|-10.175|0.605|1|happy|happy|1
748|6oA7NzN7FgmXv7l7Y638HL|No More|Olivera|56|0.072|0.571|0.0812|130.983|0.0526|0.00776|4|0.796|1|183292|-7.099|0.396|0|happy|happy|1
749|4i5Oe9QePqauoKz0eb5zYR|Lighthearted|LKA|48|0.0158|0.602|0.337|97.998|0.222|0|4|0.587|8|220200|-7.159|0.409|1|happy|happy|1
750|03EcqaAMg58r10dgbl0o6y|Boa Me (feat. Ed Sheeran & Mugeez)|Fuse ODG|66|0.165|0.597|0.0775|124.008|0.0764|2.94E-06|4|0.906|0|180500|-2.566|0.967|1|happy|happy|1
751|4Xx4oojaE3MlJKpgtilgp1|Yung Luv|Andrelli|66|0.219|0.548|0.0689|173.994|0.0523|3.88E-05|4|0.633|8|210000|-8.018|0.541|1|happy|happy|2
752|1OS1168YlC3rDPBpEF5GLp|Good Vibes|ALMA|35|0.044|0.939|0.0658|119.943|0.451|0.00205|4|0.655|0|206702|-4.453|0.438|0|happy|happy|2
753|7ee1FYIiGKxStwyVbeY1g7|Crash|Burak Yeter|56|0.022|0.877|0.115|94.979|0.034|0.00043|4|0.669|9|202000|-4.243|0.866|0|happy|happy|1
754|5N5eDeqI0bRGUMPB1aEczU|Give 'n' Take|Call Me Loop|62|0.0218|0.715|0.166|101.983|0.173|0|4|0.68|7|183482|-5.279|0.853|0|happy|happy|2
755|0sosuiuhSF3Az6fNPdhPDv|Friends|NONONO|18|0.00946|0.891|0.323|150.015|0.0311|0.000832|4|0.588|6|204041|-5.392|0.672|0|happy|happy|1
1|6e2PtJYcltVk76nLwxBzRn|One Day (feat. Ryan Tedder)|Logic|78|0.118|0.871|0.115|189.837|0.155|0.000164|4|0.529|10|199867|-5.831|0.272|1|hiphop|hiphop|2
2|6gBFPUFcJLzWGx4lenP6h2|goosebumps|Travis Scott|87|0.0847|0.728|0.149|130.049|0.0484|0|4|0.841|7|243837|-3.37|0.43|1|hiphop|hiphop|1
3|1cTZMwcBJT0Ka3UJPXOeeN|Nice For What|Drake|69|0.0934|0.913|0.114|93.35|0.0736|0.000124|4|0.567|8|210926|-6.471|0.792|1|hiphop|hiphop|3
4|4xkOaSrkexMciUUogZKVTS|'Till I Collapse|Eminem|85|0.0757|0.853|0.0798|171.297|0.217|0|4|0.572|1|297893|-3.203|0.102|1|hiphop|hiphop|3
5|0qy5D3OJre7SPJNMOL9I71|Broccoli|DRAM|72|0.236|0.525|0.057|145.99|0.132|0|4|0.886|8|225205|-7.39|0.708|1|hiphop|hiphop|1
6|5uDASfU19gDxSjW8cnCaBp|Chill Bill|Rob $tone|81|0.0312|0.427|0.0906|108.034|0.145|0.00099|4|0.886|6|177184|-10.028|0.23|1|hiphop|hiphop|2
7|2fQrGHiQOvpL9UgPvtYy6G|Bank Account|21 Savage|85|0.0151|0.346|0.0871|75.016|0.351|7.04E-06|4|0.884|8|220307|-8.228|0.376|0|hiphop|hiphop|2
8|7KXjTSCq5nL1LoYtL7XAwS|HUMBLE.|Kendrick Lamar|87|0.000282|0.621|0.0958|150.011|0.102|5.39E-05|4|0.908|1|177000|-6.638|0.421|0|hiphop|hiphop|2
9|5tsI3xxDHDgzHhn30LTQNz|These Days|Mike Stud|75|0.533|0.364|0.108|129.937|0.375|3.52E-05|4|0.815|2|268566|-11.158|0.328|1|hiphop|hiphop|1
10|3ncgNpxLoBQ65ABk4djDyd|PICK IT UP (feat. A$AP Rocky)|Famous Dex|82|0.0149|0.467|0.334|135.995|0.119|0.000238|4|0.921|1|191252|-8.443|0.287|1|hiphop|hiphop|2
11|0taOCiup4HNG9LmbduVlJj|Rubbin Off The Paint|YBN Nahmir|24|0.000662|0.711|0.347|107.998|0.293|0|5|0.721|7|156057|-9.294|0.511|1|hiphop|hiphop|2
12|3CLd7BfvgsBwBUI8kwFLU6|iSpy (feat. Kodak Black)|KYLE|70|0.455|0.724|0.109|74.987|0.216|0|4|0.776|7|227779|-4.874|0.677|1|hiphop|hiphop|1
13|3rOSwuTsUlJp0Pu0MkN8r8|Mask Off|Future|24|0.0102|0.434|0.165|150.062|0.431|0.0219|4|0.833|2|204600|-8.795|0.281|1|hiphop|hiphop|4
14|75FDPwaULRdYDn4StFN2rT|Bartier Cardi (feat. 21 Savage)|Cardi B|70|0.000704|0.546|0.36|138.043|0.175|0.000823|4|0.909|8|224613|-7.513|0.0986|1|hiphop|hiphop|1
15|4EAV2cKiqKP5UPZmY6dejk|Everyday|Logic|81|0.041|0.752|0.0749|149.961|0.0374|0|4|0.67|1|204747|-4.146|0.442|1|hiphop|hiphop|1
